DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1981-06,63.88780728,,D_PER_1000_B: Deaths per 1000 live births,56.42223206,72.55049155,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1982-06,61.26795015,,D_PER_1000_B: Deaths per 1000 live births,54.46805399,69.19670543,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1983-06,58.81496546,,D_PER_1000_B: Deaths per 1000 live births,52.55972178,66.15890906,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1984-06,56.43365278,,D_PER_1000_B: Deaths per 1000 live births,50.6496884,63.21075596,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1985-06,54.15971318,,D_PER_1000_B: Deaths per 1000 live births,48.69009529,60.44414119,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1986-06,51.98485138,,D_PER_1000_B: Deaths per 1000 live births,46.84388806,57.80496865,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1987-06,49.93675887,,D_PER_1000_B: Deaths per 1000 live births,45.08940148,55.50535722,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1988-06,75.56530768,,D_PER_1000_B: Deaths per 1000 live births,68.28946755,83.89796992,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1989-06,46.01353086,,D_PER_1000_B: Deaths per 1000 live births,41.58601673,50.99670322,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1990-06,44.09375361,,D_PER_1000_B: Deaths per 1000 live births,39.84104023,48.91699242,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1991-06,42.15786802,,D_PER_1000_B: Deaths per 1000 live births,38.0472371,46.7868332,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1992-06,40.3152771,,D_PER_1000_B: Deaths per 1000 live births,36.34963745,44.73497021,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1993-06,38.45463687,,D_PER_1000_B: Deaths per 1000 live births,34.66100028,42.68525461,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1994-06,36.71412056,,D_PER_1000_B: Deaths per 1000 live births,33.07802239,40.76387663,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1995-06,34.961572,,D_PER_1000_B: Deaths per 1000 live births,31.46346827,38.77902064,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1996-06,33.33635953,,D_PER_1000_B: Deaths per 1000 live births,29.9722426,36.93219262,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1997-06,31.7793034,,D_PER_1000_B: Deaths per 1000 live births,28.54756633,35.2576923,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1998-06,30.24927037,,D_PER_1000_B: Deaths per 1000 live births,27.15528008,33.59462689,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,1999-06,28.78201847,,D_PER_1000_B: Deaths per 1000 live births,25.78567592,31.93022943,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2000-06,27.39930464,,D_PER_1000_B: Deaths per 1000 live births,24.45980654,30.41120549,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2001-06,26.05493846,,D_PER_1000_B: Deaths per 1000 live births,23.15439275,28.92267823,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2002-06,24.76094624,,D_PER_1000_B: Deaths per 1000 live births,21.88908953,27.56756041,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2003-06,23.53673472,,D_PER_1000_B: Deaths per 1000 live births,20.70437746,26.24687841,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2004-06,22.35118547,,D_PER_1000_B: Deaths per 1000 live births,19.54359137,24.98977354,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2005-06,21.23900312,,D_PER_1000_B: Deaths per 1000 live births,18.50085348,23.79792959,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2006-06,20.18205943,,D_PER_1000_B: Deaths per 1000 live births,17.45299845,22.68406492,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2007-06,19.17911459,,D_PER_1000_B: Deaths per 1000 live births,16.47586934,21.65630716,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2008-06,18.19937628,,D_PER_1000_B: Deaths per 1000 live births,15.54286714,20.72752079,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2009-06,17.29093426,,D_PER_1000_B: Deaths per 1000 live births,14.6664105,19.84438892,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2010-06,16.42615331,,D_PER_1000_B: Deaths per 1000 live births,13.82614869,19.01721174,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2011-06,15.60420063,,D_PER_1000_B: Deaths per 1000 live births,13.04694038,18.2285468,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2012-06,14.82994538,,D_PER_1000_B: Deaths per 1000 live births,12.30200333,17.5189404,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2013-06,14.09568863,,D_PER_1000_B: Deaths per 1000 live births,11.57113105,16.83194933,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2014-06,13.39297431,,D_PER_1000_B: Deaths per 1000 live births,10.8489206,16.16390555,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2015-06,12.73025467,,D_PER_1000_B: Deaths per 1000 live births,10.19253854,15.56589356,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2016-06,12.12801498,,D_PER_1000_B: Deaths per 1000 live births,9.525709503,15.01026884,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2017-06,11.55158664,,D_PER_1000_B: Deaths per 1000 live births,8.914467577,14.50143292,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2018-06,11.01551054,,D_PER_1000_B: Deaths per 1000 live births,8.311748242,14.02357201,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1976-06,92.48565466,,D_PER_1000_B: Deaths per 1000 live births,76.95685848,110.7339884,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1977-06,88.84330356,,D_PER_1000_B: Deaths per 1000 live births,75.39167353,105.0194705,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1978-06,85.47760795,,D_PER_1000_B: Deaths per 1000 live births,73.49313496,99.69540751,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1979-06,82.13036296,,D_PER_1000_B: Deaths per 1000 live births,71.41492656,94.92998274,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1980-06,78.97086893,,D_PER_1000_B: Deaths per 1000 live births,69.40344491,90.30340716,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1981-06,76.0136941,,D_PER_1000_B: Deaths per 1000 live births,67.31680933,86.19171533,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1982-06,73.12421616,,D_PER_1000_B: Deaths per 1000 live births,65.19764596,82.44851734,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1983-06,70.32586167,,D_PER_1000_B: Deaths per 1000 live births,63.00861929,78.82304052,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1984-06,67.7122888,,D_PER_1000_B: Deaths per 1000 live births,60.88321029,75.526821,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1985-06,65.26834873,,D_PER_1000_B: Deaths per 1000 live births,58.74408985,72.5557312,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1986-06,62.77872549,,D_PER_1000_B: Deaths per 1000 live births,56.6916784,69.72120388,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1987-06,60.41227379,,D_PER_1000_B: Deaths per 1000 live births,54.59255315,66.89656399,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1988-06,85.7791469,,D_PER_1000_B: Deaths per 1000 live births,77.54947993,94.91952124,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1989-06,55.86833758,,D_PER_1000_B: Deaths per 1000 live births,50.49452029,61.71842054,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1990-06,53.57417219,,D_PER_1000_B: Deaths per 1000 live births,48.48585342,59.33793078,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1991-06,51.42165119,,D_PER_1000_B: Deaths per 1000 live births,46.50456462,56.95858799,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1992-06,49.22621067,,D_PER_1000_B: Deaths per 1000 live births,44.50514398,54.61743864,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1993-06,47.11623449,,D_PER_1000_B: Deaths per 1000 live births,42.58757822,52.30444628,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1994-06,44.99256956,,D_PER_1000_B: Deaths per 1000 live births,40.64105534,49.92503008,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1995-06,43.01753919,,D_PER_1000_B: Deaths per 1000 live births,38.83863101,47.7033861,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1996-06,41.05292955,,D_PER_1000_B: Deaths per 1000 live births,37.07327723,45.50499539,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1997-06,39.14357426,,D_PER_1000_B: Deaths per 1000 live births,35.28202126,43.3465219,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1998-06,37.32776318,,D_PER_1000_B: Deaths per 1000 live births,33.57833455,41.36429473,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,1999-06,35.59496228,,D_PER_1000_B: Deaths per 1000 live births,31.919351,39.44041884,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2000-06,33.91009598,,D_PER_1000_B: Deaths per 1000 live births,30.29846337,37.55855332,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2001-06,32.29172512,,D_PER_1000_B: Deaths per 1000 live births,28.73586236,35.80902105,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2002-06,30.72482081,,D_PER_1000_B: Deaths per 1000 live births,27.231331,34.10378453,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2003-06,29.23369822,,D_PER_1000_B: Deaths per 1000 live births,25.78250615,32.50681183,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2004-06,27.80776361,,D_PER_1000_B: Deaths per 1000 live births,24.41408753,30.97179587,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2005-06,26.4390846,,D_PER_1000_B: Deaths per 1000 live births,23.077559,29.54548287,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2006-06,25.14450437,,D_PER_1000_B: Deaths per 1000 live births,21.82957551,28.16835164,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2007-06,23.8643817,,D_PER_1000_B: Deaths per 1000 live births,20.58808833,26.92469545,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2008-06,22.69359439,,D_PER_1000_B: Deaths per 1000 live births,19.42304671,25.73882382,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2009-06,21.57226782,,D_PER_1000_B: Deaths per 1000 live births,18.34326153,24.64025992,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2010-06,20.49022279,,D_PER_1000_B: Deaths per 1000 live births,17.3185897,23.65765658,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2011-06,19.46639354,,D_PER_1000_B: Deaths per 1000 live births,16.3151147,22.67898822,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2012-06,18.48977156,,D_PER_1000_B: Deaths per 1000 live births,15.35368833,21.78364721,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2013-06,17.56141301,,D_PER_1000_B: Deaths per 1000 live births,14.44122751,20.93669115,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2014-06,16.71174952,,D_PER_1000_B: Deaths per 1000 live births,13.55663548,20.13872301,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2015-06,15.89413643,,D_PER_1000_B: Deaths per 1000 live births,12.68396917,19.37530403,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2016-06,15.10608471,,D_PER_1000_B: Deaths per 1000 live births,11.84532296,18.68956749,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2017-06,14.39079056,,D_PER_1000_B: Deaths per 1000 live births,11.06235588,18.04822329,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2018-06,13.66956683,,D_PER_1000_B: Deaths per 1000 live births,10.29678922,17.43563852,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1976-06,85.9132566,,D_PER_1000_B: Deaths per 1000 live births,71.5750195,102.4260991,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1977-06,82.42930275,,D_PER_1000_B: Deaths per 1000 live births,69.97505484,97.02319857,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1978-06,79.12487192,,D_PER_1000_B: Deaths per 1000 live births,68.15107172,92.04694326,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1979-06,75.96295592,,D_PER_1000_B: Deaths per 1000 live births,66.2084162,87.39287576,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1980-06,72.92264176,,D_PER_1000_B: Deaths per 1000 live births,64.31201159,83.15524445,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1981-06,70.088355,,D_PER_1000_B: Deaths per 1000 live births,62.31363636,79.20486654,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1982-06,67.36163863,,D_PER_1000_B: Deaths per 1000 live births,60.21492446,75.72580193,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1983-06,64.7244175,,D_PER_1000_B: Deaths per 1000 live births,58.15821766,72.35045937,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1984-06,62.21234514,,D_PER_1000_B: Deaths per 1000 live births,56.12366026,69.17279772,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1985-06,59.85792596,,D_PER_1000_B: Deaths per 1000 live births,54.10200512,66.2986268,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1986-06,57.53994861,,D_PER_1000_B: Deaths per 1000 live births,52.13391122,63.6294447,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1987-06,55.30692453,,D_PER_1000_B: Deaths per 1000 live births,50.25410216,61.06884668,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1988-06,80.7997021,,D_PER_1000_B: Deaths per 1000 live births,73.45354553,89.15227799,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1989-06,51.05484759,,D_PER_1000_B: Deaths per 1000 live births,46.44405714,56.29418782,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1990-06,48.96294972,,D_PER_1000_B: Deaths per 1000 live births,44.53437867,53.97250666,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1991-06,46.9141567,,D_PER_1000_B: Deaths per 1000 live births,42.64514581,51.7372046,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1992-06,44.88361806,,D_PER_1000_B: Deaths per 1000 live births,40.78221697,49.53697402,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1993-06,42.90675288,,D_PER_1000_B: Deaths per 1000 live births,38.91868132,47.31535238,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,1994-06,40.95648873,,D_PER_1000_B: Deaths per 1000 live births,37.14971958,45.20924741,A: Normal value
