DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1973-06,13.72512028,,D_PER_1000_B: Deaths per 1000 live births,13.21651203,14.26341132,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1974-06,13.74012746,,D_PER_1000_B: Deaths per 1000 live births,13.2263041,14.29071488,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1975-06,13.27203964,,D_PER_1000_B: Deaths per 1000 live births,12.78000962,13.78779083,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1976-06,12.47861534,,D_PER_1000_B: Deaths per 1000 live births,11.99948509,12.97903375,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1977-06,11.72998428,,D_PER_1000_B: Deaths per 1000 live births,11.26146177,12.22304096,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1978-06,11.22277762,,D_PER_1000_B: Deaths per 1000 live births,10.79652757,11.65936942,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1979-06,10.84459569,,D_PER_1000_B: Deaths per 1000 live births,10.41355385,11.28117106,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1980-06,10.47953912,,D_PER_1000_B: Deaths per 1000 live births,10.07110032,10.89914276,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1981-06,10.08795639,,D_PER_1000_B: Deaths per 1000 live births,9.700879499,10.50028659,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1982-06,9.663586019,,D_PER_1000_B: Deaths per 1000 live births,9.276509143,10.06938497,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1983-06,9.216099913,,D_PER_1000_B: Deaths per 1000 live births,8.850812547,9.588497827,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1984-06,8.78383213,,D_PER_1000_B: Deaths per 1000 live births,8.413994849,9.167449524,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1985-06,8.411175054,,D_PER_1000_B: Deaths per 1000 live births,8.071583097,8.762599832,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1986-06,8.098638258,,D_PER_1000_B: Deaths per 1000 live births,7.768908321,8.437432532,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1987-06,7.840207741,,D_PER_1000_B: Deaths per 1000 live births,7.496872404,8.183602305,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1988-06,7.66448462,,D_PER_1000_B: Deaths per 1000 live births,7.339338606,7.980624305,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1989-06,7.670453649,,D_PER_1000_B: Deaths per 1000 live births,7.336039233,8.007549664,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1990-06,7.958229033,,D_PER_1000_B: Deaths per 1000 live births,7.632489076,8.293316897,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1991-06,8.398213954,,D_PER_1000_B: Deaths per 1000 live births,8.048677481,8.764701969,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1992-06,8.707325044,,D_PER_1000_B: Deaths per 1000 live births,8.331335308,9.099990355,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1993-06,8.729992461,,D_PER_1000_B: Deaths per 1000 live births,8.372791654,9.096972007,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1994-06,8.598411571,,D_PER_1000_B: Deaths per 1000 live births,8.218158104,8.982169142,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1995-06,8.474404769,,D_PER_1000_B: Deaths per 1000 live births,8.102516789,8.846004223,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1996-06,8.391957515,,D_PER_1000_B: Deaths per 1000 live births,8.018526507,8.762989147,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1997-06,8.329674806,,D_PER_1000_B: Deaths per 1000 live births,7.939331675,8.721176104,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1998-06,8.255316222,,D_PER_1000_B: Deaths per 1000 live births,7.895722331,8.622127547,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,1999-06,8.125648576,,D_PER_1000_B: Deaths per 1000 live births,7.760141797,8.503900772,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2000-06,7.90368926,,D_PER_1000_B: Deaths per 1000 live births,7.552260099,8.264851626,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2001-06,7.602577885,,D_PER_1000_B: Deaths per 1000 live births,7.26452498,7.945185306,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2002-06,7.247210673,,D_PER_1000_B: Deaths per 1000 live births,6.914427705,7.586497429,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2003-06,6.860394115,,D_PER_1000_B: Deaths per 1000 live births,6.552074435,7.186351657,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2004-06,6.442010716,,D_PER_1000_B: Deaths per 1000 live births,6.136260319,6.764564683,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2005-06,5.995444362,,D_PER_1000_B: Deaths per 1000 live births,5.714474059,6.284448011,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2006-06,5.595855437,,D_PER_1000_B: Deaths per 1000 live births,5.327861332,5.871546939,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2007-06,5.337194539,,D_PER_1000_B: Deaths per 1000 live births,5.066977291,5.610446345,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2008-06,5.224854943,,D_PER_1000_B: Deaths per 1000 live births,4.979605022,5.473744927,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2009-06,5.167303577,,D_PER_1000_B: Deaths per 1000 live births,4.92418518,5.425764771,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2010-06,5.074549014,,D_PER_1000_B: Deaths per 1000 live births,4.838399843,5.331026063,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2011-06,4.923816557,,D_PER_1000_B: Deaths per 1000 live births,4.684049322,5.177255753,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2012-06,4.725970418,,D_PER_1000_B: Deaths per 1000 live births,4.485804255,4.974350391,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2013-06,4.499905202,,D_PER_1000_B: Deaths per 1000 live births,4.273645989,4.729179734,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2014-06,4.27750874,,D_PER_1000_B: Deaths per 1000 live births,4.048759313,4.506877196,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2015-06,4.084837143,,D_PER_1000_B: Deaths per 1000 live births,3.865852574,4.299834593,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2016-06,3.916147186,,D_PER_1000_B: Deaths per 1000 live births,3.705425719,4.128675715,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2017-06,3.759471099,,D_PER_1000_B: Deaths per 1000 live births,3.545792371,3.989446562,A: Normal value
UNICEF:CME(1.0): Child Mortality,BGR: Bulgaria,CME_MRM0: Neonatal mortality rate,_T: Total,2018-06,3.612530608,,D_PER_1000_B: Deaths per 1000 live births,3.34563871,3.905582786,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1985-06,15.46329699,,D_PER_1000_B: Deaths per 1000 live births,14.69699152,16.26354748,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1986-06,14.14760242,,D_PER_1000_B: Deaths per 1000 live births,13.52531505,14.76093626,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1987-06,13.04006248,,D_PER_1000_B: Deaths per 1000 live births,12.46273523,13.59816923,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1988-06,12.17875216,,D_PER_1000_B: Deaths per 1000 live births,11.64474118,12.70030072,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1989-06,11.61491849,,D_PER_1000_B: Deaths per 1000 live births,11.1188772,12.10495385,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1990-06,11.27084242,,D_PER_1000_B: Deaths per 1000 live births,10.79832363,11.75001445,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1991-06,10.95381781,,D_PER_1000_B: Deaths per 1000 live births,10.466541,11.45553299,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1992-06,10.56378627,,D_PER_1000_B: Deaths per 1000 live births,10.02948557,11.11349188,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1993-06,10.06912605,,D_PER_1000_B: Deaths per 1000 live births,9.463669197,10.68906581,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1994-06,9.523749887,,D_PER_1000_B: Deaths per 1000 live births,8.881470211,10.18237382,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1995-06,9.024286452,,D_PER_1000_B: Deaths per 1000 live births,8.397592408,9.676178051,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1996-06,8.532422534,,D_PER_1000_B: Deaths per 1000 live births,7.947741463,9.131603848,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1997-06,8.0859594,,D_PER_1000_B: Deaths per 1000 live births,7.561032633,8.622035758,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1998-06,7.654107374,,D_PER_1000_B: Deaths per 1000 live births,7.203042037,8.104394807,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,1999-06,7.231885495,,D_PER_1000_B: Deaths per 1000 live births,6.845235442,7.622150737,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2000-06,6.835995714,,D_PER_1000_B: Deaths per 1000 live births,6.497067657,7.179823384,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2001-06,6.482456499,,D_PER_1000_B: Deaths per 1000 live births,6.173878702,6.802812438,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2002-06,6.169835677,,D_PER_1000_B: Deaths per 1000 live births,5.861214365,6.480262202,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2003-06,5.899538841,,D_PER_1000_B: Deaths per 1000 live births,5.590158108,6.207223373,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2004-06,5.677319067,,D_PER_1000_B: Deaths per 1000 live births,5.371573202,5.985461928,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2005-06,5.499912965,,D_PER_1000_B: Deaths per 1000 live births,5.2064785,5.806918847,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2006-06,5.366512214,,D_PER_1000_B: Deaths per 1000 live births,5.078047002,5.671538022,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2007-06,5.294352842,,D_PER_1000_B: Deaths per 1000 live births,5.009371543,5.587243006,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2008-06,5.243015038,,D_PER_1000_B: Deaths per 1000 live births,4.965629007,5.528620347,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2009-06,5.166724654,,D_PER_1000_B: Deaths per 1000 live births,4.890708673,5.450601729,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2010-06,5.054361463,,D_PER_1000_B: Deaths per 1000 live births,4.786049564,5.336942124,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2011-06,4.920401233,,D_PER_1000_B: Deaths per 1000 live births,4.651611655,5.208885368,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2012-06,4.773214306,,D_PER_1000_B: Deaths per 1000 live births,4.507109678,5.058745138,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2013-06,4.628854971,,D_PER_1000_B: Deaths per 1000 live births,4.364344599,4.910884215,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2014-06,4.494949044,,D_PER_1000_B: Deaths per 1000 live births,4.221665474,4.783463986,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2015-06,4.379231008,,D_PER_1000_B: Deaths per 1000 live births,4.074418545,4.704991654,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2016-06,4.276873825,,D_PER_1000_B: Deaths per 1000 live births,3.90436472,4.675273965,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2017-06,4.186423828,,D_PER_1000_B: Deaths per 1000 live births,3.730432316,4.685400628,A: Normal value
UNICEF:CME(1.0): Child Mortality,BIH: Bosnia and Herzegovina,CME_MRM0: Neonatal mortality rate,_T: Total,2018-06,4.099312772,,D_PER_1000_B: Deaths per 1000 live births,3.544621231,4.716051828,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1985-06,9.692497267,,D_PER_1000_B: Deaths per 1000 live births,6.412389364,12.96471556,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1986-06,9.385960714,,D_PER_1000_B: Deaths per 1000 live births,6.352931135,12.42187061,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1987-06,9.052622248,,D_PER_1000_B: Deaths per 1000 live births,6.321011303,11.8651397,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1988-06,8.720226146,,D_PER_1000_B: Deaths per 1000 live births,6.323604831,11.31183757,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1989-06,8.456834913,,D_PER_1000_B: Deaths per 1000 live births,6.33716863,10.84494219,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1990-06,8.302690339,,D_PER_1000_B: Deaths per 1000 live births,6.394309973,10.47699826,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1991-06,8.229044559,,D_PER_1000_B: Deaths per 1000 live births,6.502650117,10.23710913,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1992-06,8.213124013,,D_PER_1000_B: Deaths per 1000 live births,6.621754856,10.09185042,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1993-06,8.224269747,,D_PER_1000_B: Deaths per 1000 live births,6.817018278,9.875792566,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1994-06,8.209931682,,D_PER_1000_B: Deaths per 1000 live births,6.873350351,9.663025517,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1995-06,8.088811852,,D_PER_1000_B: Deaths per 1000 live births,6.910429868,9.316680643,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1996-06,7.860776373,,D_PER_1000_B: Deaths per 1000 live births,6.852925492,8.895153078,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1997-06,7.534473347,,D_PER_1000_B: Deaths per 1000 live births,6.646797499,8.438321417,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1998-06,7.11957109,,D_PER_1000_B: Deaths per 1000 live births,6.346321147,7.893732451,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,1999-06,6.613286657,,D_PER_1000_B: Deaths per 1000 live births,5.848359935,7.393740667,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,2000-06,6.051793943,,D_PER_1000_B: Deaths per 1000 live births,5.285169897,6.814977243,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,2001-06,5.470637046,,D_PER_1000_B: Deaths per 1000 live births,4.770971545,6.186548909,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,2002-06,4.93375843,,D_PER_1000_B: Deaths per 1000 live births,4.306903381,5.603934516,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,2003-06,4.458185735,,D_PER_1000_B: Deaths per 1000 live births,3.897547819,5.052747575,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,2004-06,3.991378479,,D_PER_1000_B: Deaths per 1000 live births,3.467008056,4.528871249,A: Normal value
UNICEF:CME(1.0): Child Mortality,BLR: Belarus,CME_MRM0: Neonatal mortality rate,_T: Total,2005-06,3.496132172,,D_PER_1000_B: Deaths per 1000 live births,3.026192097,3.978943081,A: Normal value
