Geographic area,Indicator,Sex,Current age,Age at Birth,Wealth Quintile,Residence,Mother's Education Level,Data Source,Unit multiplier,Unit of measure,SERIES_FOOTNOTE,SUB_SECTOR,TIME_PERIOD,OBS_VALUE,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,UNWGTD_SAMPL_SIZE,OBS_FOOTNOTE,SOURCE_LINK,TIME_PERIOD_METHOD,COVERAGE_TIME
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2006,12,Modelled,Free,,,,,,,,
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2007,12,Modelled,Free,,,,,,,,
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2008,12,Modelled,Free,,,,,,,,
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2009,12,Modelled,Free,,,,,,,,
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2010,12,Modelled,Free,,,,,,,,
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2011,12,Modelled,Free,,,,,,,,
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2012,12,Modelled,Free,,,,,,,,
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2013,12,Modelled,Free,,,,,,,,
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2014,12,Modelled,Free,,,,,,,,
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2015,13,Modelled,Free,,,,,,,,
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2016,12,Modelled,Free,,,,,,,,
Serbia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2017,12,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2000,8,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2001,8,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2002,7,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2003,7,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2004,7,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2005,7,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2006,6,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2007,7,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2008,6,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2009,6,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2010,6,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2011,6,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2012,6,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2013,6,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2014,5,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2015,6,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2016,6,Modelled,Free,,,,,,,,
Slovakia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2017,5,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2000,12,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2001,10,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2002,11,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2003,10,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2004,11,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2005,10,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2006,8,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2007,8,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2008,8,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2009,8,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2010,8,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2011,8,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2012,7,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2013,7,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2014,7,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2015,7,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2016,7,Modelled,Free,,,,,,,,
Slovenia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2017,7,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2000,53,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2001,52,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2002,43,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2003,35,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2004,33,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2005,32,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2006,29,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2007,27,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2008,26,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2009,26,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2010,23,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2011,22,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2012,21,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2013,20,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2014,19,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2015,18,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2016,17,Modelled,Free,,,,,,,,
Tajikistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2017,17,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2000,42,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2001,41,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2002,39,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2003,38,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2004,35,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2005,33,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2006,30,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2007,28,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2008,27,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2009,25,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2010,24,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2011,23,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2012,22,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2013,20,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2014,19,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2015,19,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2016,18,Modelled,Free,,,,,,,,
Turkey,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2017,17,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2000,29,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2001,27,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2002,25,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2003,21,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2004,20,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2005,18,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2006,18,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2007,15,Modelled,Free,,,,,,,,
